Local Time [hour]	InSight Normalized Pressure [%]
15.566944	-2.454023
15.566944	-2.455004
15.567222	-2.457034
15.567222	-2.458492
15.567500	-2.462321
15.567500	-2.461817
15.567778	-2.460168
15.567778	-2.461299
15.568056	-2.461190
15.568056	-2.461040
15.568333	-2.460631
15.568333	-2.458901
15.568611	-2.458424
15.568611	-2.458901
15.568889	-2.460863
15.568889	-2.461680
15.569167	-2.460795
15.569167	-2.464065
15.569444	-2.463670
15.569444	-2.460836
15.569722	-2.464174
15.569722	-2.465032
15.569722	-2.462634
15.570000	-2.463152
15.570000	-2.463206
15.570278	-2.463179
15.570278	-2.463997
15.570556	-2.463097
15.570556	-2.462716
15.570833	-2.461912
15.570833	-2.461776
15.571111	-2.462457
15.571111	-2.462839
15.571389	-2.462566
15.571389	-2.460740
15.571667	-2.461612
15.571667	-2.461353
15.571944	-2.459732
15.571944	-2.461748
15.572222	-2.463493
15.572222	-2.464092
15.572500	-2.464283
15.572500	-2.463424
15.572778	-2.463929
15.572778	-2.464569
15.573056	-2.465141
15.573056	-2.465373
15.573333	-2.465863
15.573333	-2.468275
15.573611	-2.465605
15.573611	-2.464869
15.573889	-2.467390
15.573889	-2.465087
15.574167	-2.466735
15.574167	-2.467935
15.574444	-2.465455
15.574444	-2.466327
15.574722	-2.466872
15.574722	-2.468684
15.574722	-2.469924
15.575000	-2.466354
15.575000	-2.467185
15.575278	-2.467689
15.575278	-2.464555
15.575556	-2.467131
15.575556	-2.468766
15.575833	-2.467090
15.575833	-2.466572
15.576111	-2.466558
15.576111	-2.466068
15.576389	-2.466708
15.576389	-2.468670
15.576667	-2.467839
15.576667	-2.467458
15.576944	-2.469665
15.576944	-2.470401
15.577222	-2.470087
15.577222	-2.471137
15.577500	-2.469038
15.577500	-2.466613
15.577778	-2.468193
15.577778	-2.469461
15.578056	-2.469665
15.578056	-2.466000
15.578333	-2.463997
15.578333	-2.463751
15.578611	-2.460890
15.578611	-2.460876
15.578889	-2.463206
15.578889	-2.467022
15.579167	-2.466776
15.579167	-2.465496
15.579444	-2.467226
15.579444	-2.463833
15.579722	-2.463206
15.579722	-2.468166
15.579722	-2.468847
15.580000	-2.467648
15.580000	-2.465128
15.580278	-2.465496
15.580278	-2.467526
15.580556	-2.466654
15.580556	-2.472295
15.580833	-2.470414
15.580833	-2.458942
15.581111	-2.460699
15.581111	-2.462225
15.581389	-2.456271
15.581389	-2.462934
15.581667	-2.468575
15.581667	-2.464051
15.581944	-2.467076
15.581944	-2.474366
15.582222	-2.476042
15.582222	-2.470346
15.582500	-2.469665
15.582500	-2.474134
15.582778	-2.470810
15.582778	-2.468956
15.583056	-2.471218
15.583056	-2.471300
15.583333	-2.472159
15.583333	-2.477295
15.583611	-2.478740
15.583611	-2.471000
15.583889	-2.467921
15.583889	-2.470850
15.584167	-2.474761
15.584167	-2.479149
15.584444	-2.474993
15.584444	-2.471259
15.584722	-2.472635
15.584722	-2.474693
15.584722	-2.476682
15.585000	-2.471518
15.585000	-2.467812
15.585278	-2.468316
15.585278	-2.471532
15.585556	-2.473725
15.585556	-2.471695
15.585833	-2.471750
15.585833	-2.471109
15.586111	-2.473358
15.586111	-2.472526
15.586389	-2.469597
15.586389	-2.469856
15.586667	-2.467826
15.586667	-2.468575
15.586944	-2.467458
15.586944	-2.466000
15.587222	-2.464882
15.587222	-2.463983
15.587500	-2.466136
15.587500	-2.464119
15.587778	-2.466041
15.587778	-2.467158
15.588056	-2.465060
15.588056	-2.469283
15.588333	-2.468984
15.588333	-2.465305
15.588611	-2.467076
15.588611	-2.468466
15.588889	-2.467335
15.588889	-2.467390
15.589167	-2.467948
15.589167	-2.468221
15.589444	-2.468657
15.589444	-2.470442
15.589722	-2.468316
15.589722	-2.468221
15.589722	-2.473167
15.590000	-2.471382
15.590000	-2.473140
15.590278	-2.472976
15.590278	-2.470769
15.590556	-2.474148
15.590556	-2.472513
15.590833	-2.473167
15.590833	-2.472962
15.591111	-2.474802
15.591111	-2.474897
15.591389	-2.468398
15.591389	-2.470169
15.591667	-2.471232
15.591667	-2.469951
15.591944	-2.470156
15.591944	-2.471682
15.592222	-2.472472
15.592222	-2.468520
15.592500	-2.468466
15.592500	-2.470060
15.592778	-2.469747
15.592778	-2.472281
15.593056	-2.475906
15.593056	-2.473276
15.593333	-2.469542
15.593333	-2.471314
15.593611	-2.470564
15.593611	-2.472131
15.593889	-2.474625
15.593889	-2.473439
15.594167	-2.474652
15.594167	-2.473358
15.594444	-2.472799
15.594444	-2.472567
15.594722	-2.471355
15.594722	-2.472922
15.594722	-2.472336
15.595000	-2.474080
15.595000	-2.475265
15.595278	-2.472922
15.595278	-2.473794
15.595556	-2.473998
15.595556	-2.474093
15.595833	-2.473249
15.595833	-2.471641
15.596111	-2.473385
15.596111	-2.472009
15.596389	-2.471450
15.596389	-2.473834
15.596667	-2.473548
15.596667	-2.471736
15.596944	-2.471736
15.596944	-2.473235
15.597222	-2.470755
15.597222	-2.470496
15.597500	-2.472118
15.597500	-2.470387
15.597778	-2.471232
15.597778	-2.470183
15.598056	-2.466735
15.598056	-2.467240
15.598333	-2.468561
15.598333	-2.468316
15.598611	-2.468371
15.598611	-2.470592
15.598889	-2.468670
15.598889	-2.469052
15.599167	-2.474162
15.599167	-2.469447
15.599444	-2.471763
15.599444	-2.475619
15.599722	-2.473480
15.599722	-2.477949
15.599722	-2.475606
15.600000	-2.477813
15.600000	-2.482242
15.600278	-2.479271
15.600278	-2.476478
15.600556	-2.473603
15.600556	-2.477609
15.600833	-2.476996
15.600833	-2.478317
15.601111	-2.485198
15.601111	-2.479571
15.601389	-2.477677
15.601389	-2.479380
15.601667	-2.479285
15.601667	-2.479298
15.601944	-2.476083
15.601944	-2.480021
15.602222	-2.481642
15.602222	-2.485089
15.602500	-2.484544
15.602500	-2.479312
15.602778	-2.487338
15.602778	-2.484858
15.603056	-2.481901
15.603056	-2.485321
15.603333	-2.481465
15.603333	-2.480293
15.603611	-2.480375
15.603611	-2.480525
15.603889	-2.478944
15.603889	-2.479312
15.604167	-2.482024
15.604167	-2.482351
15.604444	-2.482405
15.604444	-2.483127
15.604722	-2.480729
15.604722	-2.478372
15.604722	-2.481901
15.605000	-2.481451
15.605000	-2.479298
15.605278	-2.482255
15.605278	-2.482500
15.605556	-2.482255
15.605556	-2.484258
15.605833	-2.479244
15.605833	-2.477527
15.606111	-2.481315
15.606111	-2.479489
15.606389	-2.479176
15.606389	-2.481247
15.606667	-2.481819
15.606667	-2.477840
15.606944	-2.478358
15.606944	-2.477636
15.607222	-2.472077
15.607222	-2.476519
15.607500	-2.476015
15.607500	-2.473507
15.607778	-2.476219
15.607778	-2.474093
15.608056	-2.471981
15.608056	-2.474652
15.608333	-2.479775
15.608333	-2.479775
15.608611	-2.478031
15.608611	-2.478304
15.608889	-2.476042
15.608889	-2.474380
15.609167	-2.475688
15.609167	-2.473821
15.609444	-2.469951
15.609444	-2.471028
15.609722	-2.472744
15.609722	-2.474475
15.609722	-2.476410
15.610000	-2.476641
15.610000	-2.476819
15.610278	-2.473848
15.610278	-2.473235
15.610556	-2.475837
15.610556	-2.473426
15.610833	-2.473494
15.610833	-2.474543
15.611111	-2.470319
15.611111	-2.470701
15.611389	-2.468016
15.611389	-2.467240
15.611667	-2.471654
15.611667	-2.467253
15.611944	-2.471491
15.611944	-2.473535
15.612222	-2.465904
15.612222	-2.466640
15.612500	-2.467294
15.612500	-2.468561
15.612778	-2.467144
15.612778	-2.464542
15.613056	-2.469202
15.613056	-2.471995
15.613333	-2.469283
15.613333	-2.467567
15.613611	-2.469134
15.613611	-2.467567
15.613889	-2.466027
15.613889	-2.466613
15.614167	-2.466776
15.614167	-2.469011
15.614444	-2.469760
15.614444	-2.466872
15.614722	-2.465564
15.614722	-2.468180
15.614722	-2.468534
15.615000	-2.465278
15.615000	-2.465659
15.615278	-2.469324
15.615278	-2.467485
15.615556	-2.465986
15.615556	-2.470905
15.615833	-2.470905
15.615833	-2.469624
15.616111	-2.471273
15.616111	-2.471859
15.616389	-2.474257
15.616389	-2.473249
15.616667	-2.472894
15.616667	-2.474434
15.616944	-2.471613
15.616944	-2.473262
15.617222	-2.473507
15.617222	-2.469161
15.617500	-2.470483
15.617500	-2.471177
15.617778	-2.469079
15.617778	-2.467212
15.618056	-2.466340
15.618056	-2.467962
15.618333	-2.467526
15.618333	-2.465904
15.618611	-2.469025
15.618611	-2.473453
15.618889	-2.474366
15.618889	-2.477554
15.619167	-2.474162
15.619167	-2.466735
15.619444	-2.468112
15.619444	-2.467390
15.619722	-2.469147
15.619722	-2.472377
15.619722	-2.471641
15.620000	-2.470019
15.620000	-2.470319
15.620278	-2.476750
15.620278	-2.475919
15.620556	-2.471995
15.620556	-2.472377
15.620833	-2.469842
15.620833	-2.468234
15.621111	-2.469297
15.621111	-2.470932
15.621389	-2.473140
15.621389	-2.474707
15.621667	-2.473576
15.621667	-2.472254
15.621944	-2.474284
15.621944	-2.474461
15.622222	-2.469938
15.622222	-2.468956
15.622500	-2.469965
15.622500	-2.471246
15.622778	-2.475551
15.622778	-2.477146
15.623056	-2.478454
15.623056	-2.480715
15.623333	-2.477745
15.623333	-2.474747
15.623611	-2.479380
15.623611	-2.481301
15.623889	-2.478372
15.623889	-2.479189
15.624167	-2.481669
15.624167	-2.483209
15.624444	-2.481370
15.624444	-2.481765
15.624722	-2.483236
15.624722	-2.482187
15.624722	-2.483740
15.625000	-2.482664
15.625000	-2.482855
15.625278	-2.485375
15.625278	-2.484544
15.625556	-2.485852
15.625556	-2.485716
15.625833	-2.485648
15.625833	-2.484803
15.626111	-2.480811
15.626111	-2.485812
15.626389	-2.491275
15.626389	-2.488210
15.626667	-2.485553
15.626667	-2.485866
15.626944	-2.485689
15.626944	-2.484367
15.627222	-2.483918
15.627222	-2.483332
15.627500	-2.483836
15.627500	-2.484667
15.627778	-2.484272
15.627778	-2.482896
15.628056	-2.483441
15.628056	-2.486207
15.628333	-2.484790
15.628333	-2.485144
15.628611	-2.485839
15.628611	-2.484926
15.628889	-2.488060
15.628889	-2.487160
15.629167	-2.485512
15.629167	-2.483904
15.629444	-2.479898
15.629444	-2.478522
15.629722	-2.478399
15.629722	-2.478385
15.629722	-2.476042
15.630000	-2.477200
15.630000	-2.478917
15.630278	-2.476628
15.630278	-2.478413
15.630556	-2.478999
15.630556	-2.477473
15.630833	-2.480130
15.630833	-2.481737
15.631111	-2.481015
15.631111	-2.481683
15.631389	-2.481806
15.631389	-2.479285
15.631667	-2.477595
15.631667	-2.481002
15.631944	-2.482351
15.631944	-2.481002
15.632222	-2.482868
15.632222	-2.481765
15.632500	-2.479734
15.632500	-2.479557
15.632778	-2.479843
15.632778	-2.481329
15.633056	-2.480934
15.633056	-2.481179
15.633333	-2.481220
15.633333	-2.480934
15.633611	-2.482146
15.633611	-2.480634
15.633889	-2.480688
15.633889	-2.480634
15.634167	-2.479639
15.634167	-2.481942
15.634444	-2.481152
15.634444	-2.483073
15.634722	-2.487065
15.634722	-2.483127
15.634722	-2.480606
15.635000	-2.484463
15.635000	-2.486547
15.635278	-2.485021
15.635278	-2.484844
15.635556	-2.488469
15.635556	-2.489259
15.635833	-2.485089
15.635833	-2.484912
15.636111	-2.485662
15.636111	-2.485498
15.636389	-2.486615
15.636389	-2.484681
15.636667	-2.485008
15.636667	-2.485907
15.636944	-2.484667
15.636944	-2.486234
15.637222	-2.487324
15.637222	-2.485375
15.637500	-2.484599
15.637500	-2.486411
15.637778	-2.486139
15.637778	-2.484803
15.638056	-2.485157
15.638056	-2.486520
15.638333	-2.486466
15.638333	-2.484640
15.638611	-2.485607
15.638611	-2.484871
15.638889	-2.480034
15.638889	-2.479803
15.639167	-2.481111
15.639167	-2.479694
15.639444	-2.481356
15.639444	-2.483454
15.639722	-2.482855
15.639722	-2.482351
15.640000	-2.481996
15.640000	-2.481451
15.640000	-2.483332
15.640278	-2.485130
15.640278	-2.486166
15.640556	-2.488850
15.640556	-2.488182
15.640833	-2.485362
15.640833	-2.483141
15.641111	-2.484340
15.641111	-2.485798
15.641389	-2.483373
15.641389	-2.482037
15.641667	-2.482909
15.641667	-2.486220
15.641944	-2.486506
15.641944	-2.485784
15.642222	-2.485607
15.642222	-2.484490
15.642500	-2.484994
15.642500	-2.484149
15.642778	-2.486030
15.642778	-2.486139
15.643056	-2.486070
15.643056	-2.488073
15.643333	-2.487719
15.643333	-2.490867
15.643611	-2.491466
15.643611	-2.491916
15.643889	-2.493960
15.643889	-2.492188
15.644167	-2.489218
15.644167	-2.487419
15.644444	-2.492270
15.644444	-2.496480
15.644722	-2.493823
15.644722	-2.486479
15.645000	-2.482609
15.645000	-2.484299
15.645000	-2.482705
15.645278	-2.483713
15.645278	-2.485321
15.645556	-2.483400
15.645556	-2.482419
15.645833	-2.483727
15.645833	-2.486179
15.646111	-2.485157
15.646111	-2.485253
15.646389	-2.484190
15.646389	-2.480579
15.646667	-2.481015
15.646667	-2.481465
15.646944	-2.482078
15.646944	-2.484544
15.647222	-2.485907
15.647222	-2.485594
15.647500	-2.485089
15.647500	-2.484544
15.647778	-2.485021
15.647778	-2.485566
15.648056	-2.484817
15.648056	-2.485921
15.648333	-2.486357
15.648333	-2.486411
15.648611	-2.484435
15.648611	-2.483863
15.648889	-2.487297
15.648889	-2.486220
15.649167	-2.484612
15.649167	-2.483618
15.649444	-2.485607
15.649444	-2.486534
15.649722	-2.484367
15.649722	-2.485416
15.650000	-2.483700
15.650000	-2.484299
15.650000	-2.484817
15.650278	-2.484572
15.650278	-2.485907
15.650556	-2.483318
15.650556	-2.484694
15.650833	-2.487637
15.650833	-2.488128
15.651111	-2.487815
15.651111	-2.488223
15.651389	-2.489613
15.651389	-2.488482
15.651667	-2.489204
15.651667	-2.490744
15.651944	-2.490921
15.651944	-2.490853
15.652222	-2.489422
15.652222	-2.487678
15.652500	-2.486670
15.652500	-2.487801
15.652778	-2.487392
15.652778	-2.487229
15.653056	-2.489477
15.653056	-2.488755
15.653333	-2.488782
15.653333	-2.490812
15.653611	-2.490499
15.653611	-2.489627
15.653889	-2.490771
15.653889	-2.490308
15.654167	-2.487733
15.654167	-2.489109
15.654444	-2.491780
15.654444	-2.491248
15.654722	-2.492461
15.654722	-2.493251
15.655000	-2.488537
15.655000	-2.489245
15.655000	-2.492216
15.655278	-2.490281
15.655278	-2.491180
15.655556	-2.490281
15.655556	-2.490349
15.655833	-2.492325
15.655833	-2.491766
15.656111	-2.492556
15.656111	-2.490744
15.656389	-2.489559
15.656389	-2.490254
15.656667	-2.489014
15.656667	-2.487269
15.656944	-2.487855
15.656944	-2.490063
15.657222	-2.488346
15.657222	-2.489395
15.657500	-2.491303
15.657500	-2.489150
15.657778	-2.492202
15.657778	-2.494586
15.658056	-2.493428
15.658056	-2.494409
15.658333	-2.494791
15.658333	-2.495295
15.658611	-2.496194
15.658611	-2.498211
15.658889	-2.499669
15.658889	-2.498374
15.659167	-2.497121
15.659167	-2.498306
15.659444	-2.502408
15.659444	-2.501658
15.659722	-2.498347
15.659722	-2.499315
15.660000	-2.500704
15.660000	-2.501263
15.660000	-2.500078
15.660278	-2.500595
15.660278	-2.502857
15.660556	-2.502353
15.660556	-2.502217
15.660833	-2.503157
15.660833	-2.504779
15.661111	-2.505623
15.661111	-2.504165
15.661389	-2.504492
15.661389	-2.505582
15.661667	-2.506305
15.661667	-2.508716
15.661944	-2.509221
15.661944	-2.509234
15.662222	-2.510597
15.662222	-2.510161
15.662500	-2.509943
15.662500	-2.512954
15.662778	-2.515352
15.662778	-2.517382
15.663056	-2.520993
15.663056	-2.519126
15.663333	-2.520639
15.663333	-2.525898
15.663611	-2.529550
15.663611	-2.531444
15.663889	-2.526907
15.663889	-2.537998
15.664167	-2.547495
15.664167	-2.542045
15.664444	-2.549389
15.664444	-2.565386
15.664722	-2.572771
15.664722	-2.562293
15.665000	-2.553177
15.665000	-2.551637
15.665000	-2.548722
15.665278	-2.546228
15.665278	-2.540151
15.665556	-2.533284
15.665556	-2.530885
15.665833	-2.526362
15.665833	-2.519549
15.666111	-2.521702
15.666111	-2.519522
15.666389	-2.514698
15.666389	-2.514126
15.666667	-2.512014
15.666667	-2.512627
15.666944	-2.510079
15.666944	-2.511591
15.667222	-2.513336
15.667222	-2.507694
15.667500	-2.506400
15.667500	-2.506373
15.667778	-2.507040
15.667778	-2.508008
15.668056	-2.504983
15.668056	-2.501345
15.668333	-2.501590
15.668333	-2.506264
15.668611	-2.506536
15.668611	-2.504928
15.668889	-2.507245
15.668889	-2.507545
15.669167	-2.505283
15.669167	-2.502762
15.669444	-2.502258
15.669444	-2.501904
15.669722	-2.501631
15.669722	-2.501985
15.670000	-2.500963
15.670000	-2.504165
15.670000	-2.506291
15.670278	-2.506100
15.670278	-2.506822
15.670556	-2.505964
15.670556	-2.509738
15.670833	-2.511346
15.670833	-2.507463
15.671111	-2.507599
15.671111	-2.509684
15.671389	-2.508948
15.671389	-2.507626
15.671667	-2.510447
15.671667	-2.511728
15.671944	-2.509779
15.671944	-2.509779
15.672222	-2.509384
15.672222	-2.508403
15.672500	-2.507858
15.672500	-2.508907
15.672778	-2.508376
15.672778	-2.509343
15.673056	-2.512872
15.673056	-2.510733
15.673333	-2.510665
15.673333	-2.513267
15.673611	-2.513962
15.673611	-2.514589
15.673889	-2.514126
15.673889	-2.514453
15.674167	-2.514412
15.674167	-2.515788
15.674444	-2.515325
15.674444	-2.512777
15.674722	-2.515420
15.674722	-2.516156
15.675000	-2.515638
15.675000	-2.514303
15.675000	-2.514412
15.675278	-2.521388
15.675278	-2.517668
15.675556	-2.513254
15.675556	-2.518622
15.675833	-2.517614
15.675833	-2.515924
15.676111	-2.515993
15.676111	-2.515229
15.676389	-2.515993
15.676389	-2.516224
15.676667	-2.515734
15.676667	-2.514426
15.676944	-2.513744
15.676944	-2.515107
15.677222	-2.515652
15.677222	-2.514017
15.677500	-2.514317
15.677500	-2.515270
15.677778	-2.515584
15.677778	-2.515093
15.678056	-2.513676
15.678056	-2.516238
15.678333	-2.520012
15.678333	-2.521933
15.678611	-2.524331
15.678611	-2.526798
15.678889	-2.528951
15.678889	-2.530981
15.679167	-2.531907
15.679167	-2.532112
15.679444	-2.531458
15.679444	-2.530722
15.679722	-2.532412
15.679722	-2.536704
15.680000	-2.542876
15.680000	-2.546950
15.680000	-2.549471
15.680278	-2.552578
15.680278	-2.554594
15.680556	-2.556325
15.680556	-2.552864
15.680833	-2.546977
15.680833	-2.543912
15.681111	-2.537317
15.681111	-2.530913
15.681389	-2.527765
15.681389	-2.525408
15.681667	-2.525244
15.681667	-2.523228
15.681944	-2.521661
15.681944	-2.522560
15.682222	-2.519971
15.682222	-2.519140
15.682500	-2.519889
15.682500	-2.517587
15.682778	-2.517668
15.682778	-2.517178
15.683056	-2.517232
15.683056	-2.519508
15.683333	-2.517737
15.683333	-2.515543
15.683611	-2.517069
15.683611	-2.519440
15.683889	-2.518282
15.683889	-2.518854
15.684167	-2.520721
15.684167	-2.518963
15.684444	-2.520189
15.684444	-2.521702
15.684722	-2.521484
15.684722	-2.520612
15.685000	-2.519726
15.685000	-2.520298
15.685000	-2.518813
15.685278	-2.519440
15.685278	-2.520244
15.685556	-2.519944
15.685556	-2.522547
15.685833	-2.522574
15.685833	-2.521647
15.686111	-2.522696
15.686111	-2.521579
15.686389	-2.519549
15.686389	-2.519276
15.686667	-2.518827
15.686667	-2.517232
15.686944	-2.515379
15.686944	-2.514998
15.687222	-2.516960
15.687222	-2.519917
15.687500	-2.520721
15.687500	-2.518432
15.687778	-2.517982
15.687778	-2.520516
15.688056	-2.523623
15.688056	-2.522410
15.688333	-2.518677
15.688333	-2.521238
15.688611	-2.523310
15.688611	-2.519998
15.688889	-2.520257
15.688889	-2.523160
15.689167	-2.520530
15.689167	-2.518840
15.689444	-2.519317
15.689444	-2.522533
15.689722	-2.525476
15.689722	-2.516865
15.690000	-2.517396
15.690000	-2.522260
15.690000	-2.519944
15.690278	-2.522356
15.690278	-2.521293
15.690556	-2.523405
15.690556	-2.525040
15.690833	-2.521852
15.690833	-2.520680
15.691111	-2.519740
15.691111	-2.521838
15.691389	-2.520135
15.691389	-2.518527
15.691667	-2.518772
15.691667	-2.517437
15.691944	-2.517764
15.691944	-2.517668
15.692222	-2.519399
15.692222	-2.520939
15.692500	-2.520598
15.692500	-2.520639
15.692778	-2.521497
15.692778	-2.521266
15.693056	-2.519576
15.693056	-2.519562
15.693333	-2.519699
15.693333	-2.520135
15.693611	-2.520189
15.693611	-2.519113
15.693889	-2.519004
15.693889	-2.519562
15.694167	-2.520230
15.694167	-2.519603
15.694444	-2.521347
15.694444	-2.523855
15.694722	-2.523228
15.694722	-2.525394
15.695000	-2.526130
15.695000	-2.525149
15.695000	-2.524863
15.695278	-2.522315
15.695278	-2.523310
15.695556	-2.523882
15.695556	-2.522996
15.695833	-2.523800
15.695833	-2.524509
15.696111	-2.527016
15.696111	-2.526266
15.696389	-2.524686
15.696389	-2.526566
15.696667	-2.525599
15.696667	-2.524754
15.696944	-2.527738
15.696944	-2.528119
15.697222	-2.528910
15.697222	-2.531172
15.697500	-2.530245
15.697500	-2.529400
15.697778	-2.530095
15.697778	-2.531376
15.698056	-2.529659
15.698056	-2.529359
15.698333	-2.531063
15.698333	-2.531008
15.698611	-2.531417
15.698611	-2.530967
15.698889	-2.529850
15.698889	-2.529100
15.699167	-2.531103
15.699167	-2.530177
15.699444	-2.528923
15.699444	-2.532139
15.699722	-2.534483
15.699722	-2.535218
15.700000	-2.537058
15.700000	-2.540860
15.700000	-2.537072
15.700278	-2.534292
15.700278	-2.537126
15.700556	-2.537671
15.700556	-2.540410
15.700833	-2.540505
15.700833	-2.538611
15.701111	-2.538366
15.701111	-2.538857
15.701389	-2.538243
15.701389	-2.536785
15.701667	-2.538652
15.701667	-2.538952
15.701944	-2.538897
15.701944	-2.540519
15.702222	-2.540369
15.702222	-2.540587
15.702500	-2.540219
15.702500	-2.539156
15.702778	-2.541704
15.702778	-2.543162
15.703056	-2.541827
15.703056	-2.542467
15.703333	-2.541609
15.703333	-2.541486
15.703611	-2.541813
15.703611	-2.541677
15.703889	-2.542099
15.703889	-2.540669
15.704167	-2.541609
15.704167	-2.541173
15.704444	-2.541200
15.704444	-2.542563
15.704722	-2.539797
15.704722	-2.540056
15.705000	-2.540669
15.705000	-2.540423
15.705000	-2.543121
15.705278	-2.541527
15.705278	-2.537276
15.705556	-2.537426
15.705556	-2.537589
15.705833	-2.536567
15.705833	-2.538911
15.706111	-2.537290
15.706111	-2.534074
15.706389	-2.535109
15.706389	-2.534578
15.706667	-2.534633
15.706667	-2.535327
15.706944	-2.535069
15.706944	-2.535913
15.707222	-2.540778
15.707222	-2.542876
15.707500	-2.540819
15.707500	-2.544402
15.707778	-2.548095
15.707778	-2.551665
15.708056	-2.549212
15.708056	-2.546269
15.708333	-2.555480
15.708333	-2.554322
15.708611	-2.549307
15.708611	-2.554185
15.708889	-2.554853
15.708889	-2.545642
15.709167	-2.536336
15.709167	-2.536486
15.709444	-2.532330
15.709444	-2.527438
15.709722	-2.515693
15.709722	-2.510651
15.710000	-2.528310
15.710000	-2.524590
15.710000	-2.528024
15.710278	-2.542154
15.710278	-2.532139
15.710556	-2.533815
15.710556	-2.535614
15.710833	-2.533229
15.710833	-2.541377
15.711111	-2.538407
15.711111	-2.539565
15.711389	-2.544525
15.711389	-2.537617
15.711667	-2.540682
15.711667	-2.547482
15.711944	-2.552005
15.711944	-2.553913
15.712222	-2.548544
15.712222	-2.552659
15.712500	-2.550588
15.712500	-2.547768
15.712778	-2.556011
15.712778	-2.553450
15.713056	-2.564909
15.713056	-2.589612
15.713333	-2.580347
15.713333	-2.569269
15.713611	-2.577622
15.713611	-2.576491
15.713889	-2.579461
15.713889	-2.573030
15.714167	-2.575632
15.714167	-2.602107
15.714444	-2.601480
15.714444	-2.580170
15.714722	-2.557142
15.714722	-2.549212
15.715000	-2.552646
15.715000	-2.548463
15.715000	-2.549716
15.715278	-2.550670
15.715278	-2.547264
15.715556	-2.542604
15.715556	-2.538952
15.715833	-2.538625
15.715833	-2.535804
15.716111	-2.537235
15.716111	-2.542018
15.716389	-2.542890
15.716389	-2.544062
15.716667	-2.545165
15.716667	-2.548504
15.716944	-2.549389
15.716944	-2.545656
15.717222	-2.544947
15.717222	-2.545956
15.717500	-2.545860
15.717500	-2.540928
15.717778	-2.539538
15.717778	-2.541323
15.718056	-2.539388
15.718056	-2.537044
15.718333	-2.534810
15.718333	-2.538679
15.718611	-2.541227
15.718611	-2.536976
15.718889	-2.537998
15.718889	-2.537780
15.719167	-2.533038
15.719167	-2.540846
15.719444	-2.543394
15.719444	-2.535368
15.719722	-2.538121
15.719722	-2.536867
15.720000	-2.534864
15.720000	-2.536813
15.720000	-2.536704
15.720278	-2.539320
15.720278	-2.538802
15.720556	-2.535109
15.720556	-2.533720
15.720833	-2.540478
15.720833	-2.542031
15.721111	-2.536894
15.721111	-2.538679
15.721389	-2.538857
15.721389	-2.539633
15.721667	-2.540056
15.721667	-2.538707
15.721944	-2.543517
15.721944	-2.543448
15.722222	-2.544593
15.722222	-2.548313
15.722500	-2.544102
15.722500	-2.544538
15.722778	-2.541609
15.722778	-2.539252
15.723056	-2.546255
15.723056	-2.543830
15.723333	-2.538516
15.723333	-2.538162
15.723611	-2.537971
15.723611	-2.540805
15.723889	-2.544865
15.723889	-2.543530
15.724167	-2.537181
15.724167	-2.535450
15.724444	-2.538339
15.724444	-2.536690
15.724722	-2.534769
15.724722	-2.535178
15.725000	-2.535327
15.725000	-2.537399
15.725000	-2.538175
15.725278	-2.541418
15.725278	-2.541786
15.725556	-2.535723
15.725556	-2.538339
15.725833	-2.540546
15.725833	-2.537439
15.726111	-2.539388
15.726111	-2.538870
15.726389	-2.536663
15.726389	-2.535436
15.726667	-2.531935
15.726667	-2.530340
15.726944	-2.532548
15.726944	-2.536363
15.727222	-2.532221
15.727222	-2.528297
15.727500	-2.532916
15.727500	-2.531321
15.727778	-2.531063
15.727778	-2.532997
15.728056	-2.530913
15.728056	-2.528855
15.728333	-2.525176
15.728333	-2.533147
15.728611	-2.541146
15.728611	-2.534782
15.728889	-2.531103
15.728889	-2.532166
15.729167	-2.531090
15.729167	-2.531199
15.729444	-2.532452
15.729444	-2.529795
15.729722	-2.530095
15.729722	-2.534714
15.730000	-2.533638
15.730000	-2.531676
15.730000	-2.537875
15.730278	-2.538843
15.730278	-2.535246
15.730556	-2.537903
15.730556	-2.536527
15.730833	-2.534987
15.730833	-2.538080
15.731111	-2.542672
15.731111	-2.541350
15.731389	-2.536077
15.731389	-2.537017
15.731667	-2.538843
15.731667	-2.539620
15.731944	-2.536922
15.731944	-2.536309
15.732222	-2.538557
15.732222	-2.537821
15.732500	-2.537126
15.732500	-2.537412
15.732778	-2.539047
15.732778	-2.539769
15.733056	-2.541364
15.733056	-2.539565
15.733333	-2.538543
15.733333	-2.541909
15.733611	-2.539810
15.733611	-2.538407
15.733889	-2.540069
15.733889	-2.540805
15.734167	-2.541432
15.734167	-2.541718
15.734444	-2.540873
15.734444	-2.538911
15.734722	-2.539906
15.734722	-2.541786
15.735000	-2.540451
15.735000	-2.540219
15.735000	-2.538884
15.735278	-2.537848
15.735278	-2.541009
15.735556	-2.541650
15.735556	-2.543857
15.735833	-2.544729
15.735833	-2.540137
15.736111	-2.540124
15.736111	-2.543517
15.736389	-2.541514
15.736389	-2.539197
15.736667	-2.542113
15.736667	-2.540887
15.736944	-2.540764
15.736944	-2.543680
15.737222	-2.543394
15.737222	-2.543639
15.737500	-2.543367
15.737500	-2.543367
15.737778	-2.541214
15.737778	-2.539933
15.738056	-2.541282
15.738056	-2.539483
15.738333	-2.538938
15.738333	-2.537617
